Plant Code,Plant Name,Utility Code,Utility Name,Plant Address,Plant City,Plant County,Plant State,Plant Zip,Plant Latitude,Plant Longitude,Balancing Authority Code,Balancing Authority Name,Annual Generation,Plant Initial Operation Date,Last Update,Fuel Types,Plant URL,Utility URL,Balancing Authority URL
64820,"Broadway Road Solar, LLC",64343,"Broadway Road Solar, LLC",1806 Broadway Road,Sanford,Lee County,NC,27332,35.457056,-79.094164,CPLE,Duke Energy Progress East,3960,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/broadway-road-solar-llc/64820,https://www.gridinfo.com/broadway-road-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64822,"Wyse Fork Solar Farm, LLC",64342,"Wyse Fork Solar Farm, LLC",6590  Wyse Fork Road,Dover,Jones County,NC,28526,35.21377,-77.503222,CPLE,Duke Energy Progress East,3509,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wyse-fork-solar-farm-llc/64822,https://www.gridinfo.com/wyse-fork-solar-farm-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64910,Brighter Future Solar,64390,Brighter Future Solar LLC,4463 Grace Chapel Road,Granite Falls,Caldwell County,NC,28630,35.816094,-81.371656,DUK,Duke Energy Carolinas,21233,2022-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/brighter-future-solar/64910,https://www.gridinfo.com/brighter-future-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
65106,"Phobos Solar, LLC",64504,"Phobos Solar, LLC",2501 Prophecy Rd,Middlesex,Nash County,NC,27557,35.882921,-78.154961,CPLE,Duke Energy Progress East,177791,2023-01-00,10/1/2024,Solar,https://www.gridinfo.com/plant/phobos-solar-llc/65106,https://www.gridinfo.com/phobos-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65107,"Cabin Creek Solar, LLC",64505,"Cabin Creek Solar, LLC",1799 Cole Rd,Biscoe,Montgomery County,NC,27209,35.33604,-79.741698,CPLE,Duke Energy Progress East,158859,2023-01-00,10/1/2024,Solar,https://www.gridinfo.com/plant/cabin-creek-solar-llc/65107,https://www.gridinfo.com/cabin-creek-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65110,Ridgeback,64502,"Ridgeback Solar, LLC",509 Frances Drive,Liberty,Randolph County,NC,27298,35.86546,-79.57982,CPLE,Duke Energy Progress East,4123,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ridgeback/65110,https://www.gridinfo.com/ridgeback-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65111,Thunderhead,64501,"Thunderhead Solar, LLC",979 Old Liberty Road,Asheboro,Randolph County,NC,27203,35.75101,-79.78992,CPLE,Duke Energy Progress East,4032,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/thunderhead/65111,https://www.gridinfo.com/thunderhead-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65502,Beaker,64778,"Strata Manager, LLC",4363 West Wilson Street,Farmville,Pitt County,NC,27828,35.597904,-77.609438,CPLE,Duke Energy Progress East,10424,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/beaker/65502,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65503,Belafonte,64778,"Strata Manager, LLC",416 E Albritton Street,Calypso,Duplin County,NC,28365,35.161492,-78.090148,CPLE,Duke Energy Progress East,7306,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/belafonte/65503,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64363,"ESA Boston Solar, LLC",61677,Sol Systems,8117 Boston Road,Roxboro,Person County,NC,27574,36.486008,-78.921771,CPLE,Duke Energy Progress East,9580,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/esa-boston-solar-llc/64363,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64173,Lotus,61060,Cypress Creek Renewables,7379 Howerton Rd,Elon,Guilford County,NC,27244,36.13621,-79.53957,DUK,Duke Energy Carolinas,6793,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/lotus/64173,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64174,Big Boy,61060,Cypress Creek Renewables,6035 Burlington Road,Gibsonville,Guilford County,NC,27405,36.07767,-79.633767,DUK,Duke Energy Carolinas,4654,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/big-boy/64174,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64175,Beth,61060,Cypress Creek Renewables,3414 Alamance Church Rd,Julian,Guilford County,NC,27283,35.975586,-79.618368,DUK,Duke Energy Carolinas,8682,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/beth/64175,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64176,Charlie,61060,Cypress Creek Renewables,3450 Alamance Church Rd,Julian,Guilford County,NC,27283,35.97485,-79.60948,DUK,Duke Energy Carolinas,6998,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/charlie/64176,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64192,Bo Biggs Solar,63796,"Bo Biggs Solar, LLC",392 Beulah Church Road,Lumberton,Robeson County,NC,28358,34.58125,-78.94951,CPLE,Duke Energy Progress East,8766,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bo-biggs-solar/64192,https://www.gridinfo.com/bo-biggs-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64193,Moore Solar,63795,"Moore Solar, LLC",9448 US Highway 158 Reidsville,Reidsville,Rockingham County,NC,27320,36.38427,-79.48112,DUK,Duke Energy Carolinas,8595,2018-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/moore-solar/64193,https://www.gridinfo.com/moore-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64237,"Solar Lee, LLC",63823,"Solar Lee, LLC",273 Lee Country Club Rd.,Mount Olive,Wayne County,NC,28365,35.184704,-78.08459,CPLE,Duke Energy Progress East,7737,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/solar-lee-llc/64237,https://www.gridinfo.com/solar-lee-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64238,"Acme Solar, LLC",63824,"Acme Solar, LLC",445 Fertilizer Road,Riegelwood,Columbus County,NC,28456,34.324366,-78.996148,CPLE,Duke Energy Progress East,7800,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/acme-solar-llc/64238,https://www.gridinfo.com/acme-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64271,"1051 Lucky Solar, LLC",63864,"1051 Lucky Solar, LLC",1603 Marler Rd.,Hamptonville,Yadkin County,NC,27020,36.148986,-80.819654,DUK,Duke Energy Carolinas,4582,2021-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/1051-lucky-solar-llc/64271,https://www.gridinfo.com/1051-lucky-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64273,"Sweet Tea Solar, LLC",63865,"Sweet Tea Solar, LLC",105 Stevenson Road,New Bern,Craven County,NC,28567,35.160889,-77.133295,CPLE,Duke Energy Progress East,6158,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sweet-tea-solar-llc/64273,https://www.gridinfo.com/sweet-tea-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64311,"Sun Farm VIII, LLC",63898,"Sun Farm VIII, LLC",6582 N US HWY 301,Battleboro,Nash County,NC,27809,36.06,-77.75,PJM,"PJM Interconnection, LLC",8541,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sun-farm-viii-llc/64311,https://www.gridinfo.com/sun-farm-viii-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
65506,Gladstone Farm,64778,"Strata Manager, LLC",659 Hoffman Road,West End,Moore County,NC,27376,35.213491,-79.557136,CPLE,Duke Energy Progress East,10117,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/gladstone-farm/65506,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64366,"Trojan Solar, LLC",61677,Sol Systems,60 Dream Ave,Delco,Columbus County,NC,28436,34.312472,-78.20425,CPLE,Duke Energy Progress East,10135,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/trojan-solar-llc/64366,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64367,"Zuma Solar, LLC",61677,Sol Systems,2943 Shady Grove Road,Providence,Caswell County,NC,27315,36.510939,-79.437885,DUK,Duke Energy Carolinas,6624,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/zuma-solar-llc/64367,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
64385,Gliden (Op Zone),60025,Greenbacker Renewable Energy Corporation,646 Gliden Rd,Tyner,Chowan County,NC,27980,36.30161,-76.60357,PJM,"PJM Interconnection, LLC",10727,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/gliden-op-zone/64385,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
64450,"Grissom Solar, LLC",64118,"Grissom Solar, LLC",1987 Medoc Mountain Rd,Enfield,Halifax County,NC,27823,36.23891,-77.897552,PJM,"PJM Interconnection, LLC",10617,2021-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/grissom-solar-llc/64450,https://www.gridinfo.com/grissom-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
64476,"Swansboro Solar, LLC",64115,"Swansboro Solar, LLC",1840 Belgrade Swansboro Road,Maysville,Onslow County,NC,28555,34.810913,-77.21041,CPLE,Duke Energy Progress East,7031,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/swansboro-solar-llc/64476,https://www.gridinfo.com/swansboro-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64477,"Suncaster, LLC",64116,"Suncaster, LLC",345 Big Daddy Road,Pikeville,Wayne County,NC,27863,35.504069,-77.969554,CPLE,Duke Energy Progress East,3684,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/suncaster-llc/64477,https://www.gridinfo.com/suncaster-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64478,"1034 Catherine Lake Solar, LLC",64117,"1034 Catherine Lake Solar, LLC",1164 Pony Farm Road,Jacksonville,Onslow County,NC,28540,34.78471,-77.498759,CPLE,Duke Energy Progress East,7466,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/1034-catherine-lake-solar-llc/64478,https://www.gridinfo.com/1034-catherine-lake-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64508,Hall Solar Energy Storage,13683,North Carolina El Member Corp,3040 S NC 11 Hwy,Teachey,Duplin County,NC,28521,34.799,-77.947,CPLE,Duke Energy Progress East,3527,2022-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hall-solar-energy-storage/64508,https://www.gridinfo.com/north-carolina-el-member-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64509,South River H4 Solar Energy Storage,13683,North Carolina El Member Corp,2092 Leroy Autroy Road,Autryville,Sampson County,NC,28318,35.04247,-78.586978,CPLE,Duke Energy Progress East,224,2023-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/south-river-h4-solar-energy-storage/64509,https://www.gridinfo.com/north-carolina-el-member-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64510,Arba Solar Energy Storage,13683,North Carolina El Member Corp,3666 Hwy 903 S,Hamlet,Greene County,NC,28530,35.419641,-77.729089,CPLE,Duke Energy Progress East,3796,2023-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/arba-solar-energy-storage/64510,https://www.gridinfo.com/north-carolina-el-member-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64511,Rose Acre Solar Energy Storage,13683,North Carolina El Member Corp,1558 Hyde Park Canal Rd,Currituck,Hyde County,NC,27860,35.637337,-76.535976,CPLE,Duke Energy Progress East,1501,2023-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/rose-acre-solar-energy-storage/64511,https://www.gridinfo.com/north-carolina-el-member-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66719,Millers Chapel Solar,65732,"Millers Chapel Solar, LLC",660 Millers Chapel Road,La Grange,Wayne County,NC,28551,35.360306,-77.898055,CPLE,Duke Energy Progress East,9742,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/millers-chapel-solar/66719,https://www.gridinfo.com/millers-chapel-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66375,Shieldwall Solar,64778,"Strata Manager, LLC",363 Weavers Chapel Rd,Littleton,Halifax County,NC,27850,36.455422,-77.885106,CPLE,Duke Energy Progress East,10502,2022-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/shieldwall-solar/66375,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66376,Summit Solar,64778,"Strata Manager, LLC",245 Everett Road,Mount Olive,Wayne County,NC,28365,35.22732,-78.03749,CPLE,Duke Energy Progress East,6558,2022-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/summit-solar/66376,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66465,"Spring Hope Solar 2, LLC",65521,"Spring Hope Solar 2, LLC",689 Frazier Rd,Spring Hope,Nash County,NC,27882,35.90708,-78.19376,DUK,Duke Energy Carolinas,9185,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/spring-hope-solar-2-llc/66465,https://www.gridinfo.com/spring-hope-solar-2-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66487,Moyer Solar,65538,"Moyer Solar, LLC",5836 NC 135,Stoneville,Rockingham County,NC,27048,36.419826,-79.907098,DUK,Duke Energy Carolinas,8756,2022-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/moyer-solar/66487,https://www.gridinfo.com/moyer-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66602,Beckwith Solar,65637,"Beckwith Solar, LLC",469 Carolina Road,Tabor City,Columbus County,NC,28463,34.151927,-78.89158,CPLE,Duke Energy Progress East,9422,2022-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/beckwith-solar/66602,https://www.gridinfo.com/beckwith-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66605,Arthur 2 Solar,65638,"Arthur Solar 2, LLC",154199 US 701,Tabor City,Columbus County,NC,28463,34.172948,-78.89158,CPLE,Duke Energy Progress East,7340,2023-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/arthur-2-solar/66605,https://www.gridinfo.com/arthur-solar-2-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66700,Banner Solar,65702,"Banner Solar, LLC",2730 NC Hwy 50,Benson,Johnston County,NC,27504,35.413724,-78.555424,CPLE,Duke Energy Progress East,8555,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/banner-solar/66700,https://www.gridinfo.com/banner-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66710,Brick City Solar,65724,"Brick City Solar, LLC",908 Old Wilmington Road,Wallace,Duplin County,NC,28466,34.726402,-77.983449,CPLE,Duke Energy Progress East,9033,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/brick-city-solar/66710,https://www.gridinfo.com/brick-city-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66711,Clovelly Solar,65725,"Clovelly Solar, LLC",555 Neills Creek Rd,Lillington,Harnett County,NC,27547,35.416929,-78.773252,CPLE,Duke Energy Progress East,9751,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/clovelly-solar/66711,https://www.gridinfo.com/clovelly-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66712,Coogee Solar,65726,"Coogee Solar, LLC",500 New Ditch Farm Road,Grantsboro,Pamlico County,NC,28529,35.150766,-76.823601,CPLE,Duke Energy Progress East,11481,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/coogee-solar/66712,https://www.gridinfo.com/coogee-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66718,ESA Albemarle NC Solar,65731,"ESA Albemarle NC Solar, LLC",45660 Broadway Road,Albemarle,Stanly County,NC,28001,35.39606,-80.123649,DUK,Duke Energy Carolinas,4375,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/esa-albemarle-nc-solar/66718,https://www.gridinfo.com/esa-albemarle-nc-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66374,Selwyn Farm,64778,"Strata Manager, LLC",125 Stanbach Ferry Rd,Lilesville,Anson County,NC,28091,34.974485,-79.991608,CPLE,Duke Energy Progress East,10912,2022-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/selwyn-farm/66374,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66720,Oakwood Solar,65733,"Oakwood Solar, LLC",6525-UT US 70 W,Mebane,Orange County,NC,27302,35.299225,-78.077183,DUK,Duke Energy Carolinas,9543,2021-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/oakwood-solar/66720,https://www.gridinfo.com/oakwood-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66721,Overman Solar,65734,"Overman Solar, LLC",191 Herring Road,Goldsboro,Wayne County,NC,27530,35.299225,-78.077183,CPLE,Duke Energy Progress East,10912,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/overman-solar/66721,https://www.gridinfo.com/overman-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66722,Saw Solar,65735,"Saw Solar, LLC",1005 Saw Road,China Grove,Rowan County,NC,28023,35.556436,-80.651804,DUK,Duke Energy Carolinas,10785,2022-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/saw-solar/66722,https://www.gridinfo.com/saw-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66723,Sawtell Solar,65736,"Sawtell Solar, LLC",3455 Chimney Rock Road,Hendersonville,Henderson County,NC,28720,35.380139,-82.375953,DUK,Duke Energy Carolinas,5888,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sawtell-solar/66723,https://www.gridinfo.com/sawtell-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66724,Southwick Solar,65737,"Southwick Solar, LLC",3110 Boywood Road,Graham,Alamance County,NC,27253,36.009321,-79.367698,DUK,Duke Energy Carolinas,5987,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/southwick-solar/66724,https://www.gridinfo.com/southwick-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66725,Whiskey Solar,65738,"Whiskey Solar, LLC",1557 Whiskey Road,Cumberland,Montgomery County,NC,27229,35.273434,-79.736312,CPLE,Duke Energy Progress East,11798,2021-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/whiskey-solar/66725,https://www.gridinfo.com/whiskey-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66986,"Mule Farm Solar, LLC",65892,"Mule Farm Solar, LLC",1175 N Johnson Street,Benson,Johnston County,NC,27504,35.388245,-78.540283,CPLE,Duke Energy Progress East,3712,2022-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mule-farm-solar-llc/66986,https://www.gridinfo.com/mule-farm-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66988,"Ramp Solar, LLC",65893,"Ramp Solar, LLC",540 AB Barns Road,Goldsboro,Wayne County,NC,27534,35.416437,-77.918748,CPLE,Duke Energy Progress East,3780,2022-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ramp-solar-llc/66988,https://www.gridinfo.com/ramp-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66989,"Hubble Solar, LLC",65894,"Hubble Solar, LLC",523 Vinson Blvd,Whiteville,Columbus County,NC,28472,34.301189,-78.709612,CPLE,Duke Energy Progress East,2295,2023-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hubble-solar-llc/66989,https://www.gridinfo.com/hubble-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
67161,Oak Solar,66043,Oak Solar LLC,146 Summit Trail,Gaston,Northampton County,NC,27832,36.526492,-77.774039,PJM,"PJM Interconnection, LLC",152801,2023-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/oak-solar/67161,https://www.gridinfo.com/oak-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
67172,Colice Hall Solar,66055,Colice Hall Solar LLC,146 W Modlin Road,Ahoskie,Hertford County,NC,27910,36.323266,-77.010069,PJM,"PJM Interconnection, LLC",18139,2023-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/colice-hall-solar/67172,https://www.gridinfo.com/colice-hall-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
65567,Smith Solar Farm,64778,"Strata Manager, LLC",15408 Smith Road,Gibson,Scotland County,NC,28343,34.775083,-79.558408,CPLE,Duke Energy Progress East,10506,2019-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/smith-solar-farm/65567,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
64144,"Harts Mill Solar, LLC",64775,"Harts Mills Solar, LLC",5560 Howard Ave Ext,Tarboro,Edgecombe County,NC,27886,35.9,-77.64,PJM,"PJM Interconnection, LLC",176972,2020-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/harts-mill-solar-llc/64144,https://www.gridinfo.com/harts-mills-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
65547,Wedge,64778,"Strata Manager, LLC",584 A.B. Barnes Road,Goldsboro,Wayne County,NC,27534,35.416191,-77.919201,CPLE,Duke Energy Progress East,10461,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wedge/65547,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65548,Truman (NC),64778,"Strata Manager, LLC",5996 Applewhite Road,Wendell,Johnston County,NC,27591,35.713283,-78.326891,CPLE,Duke Energy Progress East,9756,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/truman-nc/65548,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65549,Trent River Farm,64778,"Strata Manager, LLC",6419 US Hwy 17 Business,New Bern,Jones County,NC,28562,35.059582,-77.186594,CPLE,Duke Energy Progress East,8341,2018-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/trent-river-farm/65549,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65550,Tinker (NC),64778,"Strata Manager, LLC",2489 Moncure Pittsboro Road,Moncure,Chatham County,NC,27559,35.688268,-79.136921,CPLE,Duke Energy Progress East,7133,2018-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/tinker-nc/65550,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65551,Sneads Grove,64778,"Strata Manager, LLC",16081 Sneads Grove Road,Laurinburg,Scotland County,NC,28352,34.79217,-79.465814,CPLE,Duke Energy Progress East,9872,2018-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sneads-grove/65551,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65552,Henry Farm,64778,"Strata Manager, LLC",415 N. Smith Street,Liberty,Randolph County,NC,27298,35.859618,-79.577907,CPLE,Duke Energy Progress East,8671,2017-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/henry-farm/65552,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65553,Kalish Farm Solar,64778,"Strata Manager, LLC",286 McAulay Farm Rd,Candor,Montgomery County,NC,27209,35.308176,-79.720544,CPLE,Duke Energy Progress East,8907,2018-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kalish-farm-solar/65553,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65554,Kendall Farm,64778,"Strata Manager, LLC",7302 Silk Hope Road,Liberty,Randolph County,NC,27298,35.850341,-79.555024,CPLE,Duke Energy Progress East,9656,2019-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kendall-farm/65554,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65555,Peake Road,64778,"Strata Manager, LLC",2509 Peake Road,Oxford,Granville County,NC,27565,36.271819,-78.653997,CPLE,Duke Energy Progress East,9379,2019-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/peake-road/65555,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65556,Seagrove,64778,"Strata Manager, LLC",5753 Old Maple Springs Rd,Seagrove,Randolph County,NC,27341,35.532427,-79.787634,CPLE,Duke Energy Progress East,8657,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/seagrove/65556,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65505,Gilead,64778,"Strata Manager, LLC",3701 NC Hwy 109 S,Gilead,Montgomery County,NC,27306,35.198537,-80.013247,CPLE,Duke Energy Progress East,6654,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/gilead/65505,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65583,"Richlands Solar, LLC",64891,"Richlands Solar, LLC",1118 Five Mile Road,Richlands,Onslow County,NC,28540,34.784644,-77.637943,CPLE,Duke Energy Progress East,3412,2021-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/richlands-solar-llc/65583,https://www.gridinfo.com/richlands-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65584,"Cruise Solar, LLC",64890,"Cruise Solar, LLC",2811 Dawson Cabin Road,Jacksonville,Onslow County,NC,28540,34.69193,-77.543559,CPLE,Duke Energy Progress East,3543,2021-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/cruise-solar-llc/65584,https://www.gridinfo.com/cruise-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
65817,"Clear Solar I, LLC",65069,"Clear Solar I, LLC",587 Pine Street Extension,Forest City,Rutherford County,NC,28043,35.308314,-81.841826,DUK,Duke Energy Carolinas,6470,2020-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/clear-solar-i-llc/65817,https://www.gridinfo.com/clear-solar-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
65819,"233 Randolph 74 Solar I, LLC",65067,"233 Randolph 74 Solar I, LLC",2200 Southern Dr.,Shelby,Cleveland County,NC,28150,35.311944,-81.590555,DUK,Duke Energy Carolinas,3692,2022-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/233-randolph-74-solar-i-llc/65819,https://www.gridinfo.com/233-randolph-74-solar-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
